Date_Range_DIF,Date_Range_STD,Abort_Timing,Record Name,RMSE_cal,RMSE_std,Beam_Max,MaxRSE_std,Max_Pre,Avg_Pre,Max_Cal,Avg_Cal,Max_Raw_Pre,Avg_Raw_Pre,Max_STD_Raw_Pre,Avg_STD_Raw_Pre,W0_std,W1_std,W2_std,W3_std,W4_std,W0_dif,W1_dif,W2_dif,W3_dif,W4_dif,RMSE_dif,MaxRSE_dif,Cause_no
20240514181400-20240515003248,20240507000000-20240510000000,2024-05-15 00:30:48,VAHCCG:D01_H02:PRES,1.13e+01,1.09e-01,1.00e+03,8.035e-01,6.98e+01,3.75e+00,1.24e+00,1.10e+00,1.05e-05,5.62e-07,2.01e-07,1.03e-07,1.21e+00,1.96e-03,3.43e-09,2.70e-02,0.00e+00,5.99e+01,1.73e-01,5.10e-12,6.04e-01,0.00e+00,4.36e+00,2.68e+01,0.00e+00
20240514181400-20240515003248,20240507000000-20240510000000,2024-05-15 00:30:48,VAHCCG:D01_H03:PRES,8.07e-01,5.31e-02,1.00e+03,2.253e-01,4.68e+00,9.92e-01,1.04e+00,8.15e-01,2.84e-07,6.01e-08,5.20e-08,3.02e-08,8.24e-01,1.09e-03,1.79e-01,3.77e-02,0.00e+00,2.29e+00,6.21e-02,7.04e-14,6.90e-01,0.00e+00,6.11e-01,2.60e+00,0.00e+00
20240514181400-20240515003248,20240507000000-20240510000000,2024-05-15 00:30:48,VAHCCG:D02_H23:PRES,3.84e-01,3.57e-02,1.00e+03,2.168e-01,3.21e+00,7.48e-01,1.04e+00,6.74e-01,9.46e-07,2.20e-07,2.17e-07,1.10e-07,6.92e-01,9.18e-04,3.41e-01,5.06e-03,0.00e+00,4.05e-01,2.69e-03,2.48e+00,2.88e-01,0.00e+00,2.50e-01,1.69e+00,0.00e+00
20240515003300-20240515014707,20240507000000-20240510000000,2024-05-15 01:45:07,VAHCCG:D02_H22:PRES,5.00e-01,1.21e-01,1.00e+03,5.718e-01,2.57e+00,1.86e-01,5.69e-01,3.69e-02,1.39e-07,1.01e-08,3.32e-08,8.64e-10,5.69e-01,1.22e-01,5.14e-08,2.73e-11,0.00e+00,2.41e+00,8.60e-02,4.26e-12,1.36e-12,0.00e+00,2.64e-01,1.21e+00,0.00e+00
20240515003300-20240515014707,20240507000000-20240510000000,2024-05-15 01:45:07,VAHCCG:D02_H23:PRES,2.01e+00,3.57e-02,1.00e+03,2.168e-01,1.20e+01,1.48e+00,1.04e+00,6.69e-01,3.66e-06,4.50e-07,2.17e-07,1.10e-07,6.92e-01,9.18e-04,3.41e-01,5.06e-03,0.00e+00,1.18e+01,1.93e-01,5.70e-14,9.57e-01,0.00e+00,3.85e-01,2.41e+00,0.00e+00
20240515064700-20240515074200,20240507000000-20240510000000,2024-05-15 07:40:00,VAHCCG:D01_H02:PRES,7.66e-01,1.09e-01,1.00e+03,8.035e-01,5.73e+00,1.32e+00,1.24e+00,1.08e+00,7.33e-07,1.69e-07,2.01e-07,1.03e-07,1.21e+00,1.96e-03,3.43e-09,2.70e-02,0.00e+00,2.92e+00,9.89e-02,6.26e-12,1.10e+00,0.00e+00,5.32e-01,2.66e+00,0.00e+00
20240515064700-20240515074200,20240507000000-20240510000000,2024-05-15 07:40:00,VAHCCG:D08_H05:PRES,8.02e-01,7.25e-02,1.00e+03,2.265e-01,6.07e+00,4.62e-01,1.11e+00,1.19e-01,1.37e-06,1.04e-07,1.48e-07,1.24e-08,1.07e+00,9.61e-02,1.56e-13,3.67e-02,0.00e+00,5.61e+00,2.29e-01,1.47e-05,2.57e-01,0.00e+00,3.53e-01,2.27e+00,0.00e+00
20240519024930-20240519060339,20240511000000-20240514000000,2024-05-19 06:01:39,VAHCCG:D01_H02:PRES,7.39e-01,1.39e-01,1.00e+03,7.125e-01,3.09e+00,1.82e+00,1.39e+00,1.17e+00,2.09e-07,1.24e-07,3.09e-07,1.45e-07,1.32e+00,2.79e-03,5.60e-08,6.76e-02,0.00e+00,2.10e+00,2.72e-03,5.30e-08,7.33e-02,0.00e+00,3.37e-01,1.16e+00,0.00e+00
20240519024930-20240519060339,20240511000000-20240514000000,2024-05-19 06:01:39,VAHCCG:D08_H23:PRES,1.44e+01,1.06e-01,1.00e+03,1.056e+00,8.42e+01,5.01e+00,1.06e+00,6.62e-02,2.41e-06,1.43e-07,2.75e-08,1.35e-09,1.06e+00,1.29e-01,2.37e-08,1.36e-09,0.00e+00,4.61e+01,6.66e-02,3.59e-08,2.59e-09,0.00e+00,8.98e+00,4.88e+01,0.00e+00
20240519024930-20240519060339,20240511000000-20240514000000,2024-05-19 06:01:39,VAHCCG:D08_H24:PRES,4.10e-01,6.59e-02,1.00e+03,2.124e-01,2.57e+00,4.41e-01,1.05e+00,2.66e-01,4.67e-07,8.02e-08,1.71e-07,3.99e-08,8.40e-01,1.27e-01,5.51e-11,2.12e-01,0.00e+00,1.61e+00,5.27e-02,5.62e-12,2.10e-01,0.00e+00,2.63e-01,1.30e+00,0.00e+00
20240519060400-20240519072616,20240511000000-20240514000000,2024-05-19 07:24:16,VAHCCG:D01_H02:PRES,6.71e-01,1.39e-01,1.00e+03,7.125e-01,3.06e+00,1.76e+00,1.39e+00,1.18e+00,1.98e-07,1.14e-07,3.09e-07,1.45e-07,1.32e+00,2.79e-03,5.60e-08,6.76e-02,0.00e+00,2.02e+00,3.05e-03,9.17e-07,8.71e-02,0.00e+00,3.30e-01,1.10e+00,0.00e+00
20240519072630-20240519104653,20240511000000-20240514000000,2024-05-19 10:44:53,VAHCCG:D01_H02:PRES,7.97e-01,1.39e-01,1.00e+03,7.125e-01,3.20e+00,1.90e+00,1.39e+00,1.19e+00,2.22e-07,1.32e-07,3.09e-07,1.45e-07,1.32e+00,2.79e-03,5.60e-08,6.76e-02,0.00e+00,2.17e+00,2.18e-03,8.12e-13,4.87e-07,0.00e+00,3.56e-01,1.17e+00,0.00e+00
20240519072630-20240519104653,20240511000000-20240514000000,2024-05-19 10:44:53,VAHCCG:D12_H18:PRES,1.14e+00,1.20e-01,1.00e+03,4.183e-01,7.19e+00,6.99e-01,1.12e+00,1.75e-01,5.68e-07,5.52e-08,7.95e-08,1.05e-08,1.04e+00,9.31e-02,1.51e-13,7.82e-02,0.00e+00,4.35e+00,1.02e-01,5.35e-12,3.25e-01,0.00e+00,7.69e-01,3.97e+00,0.00e+00
20240519104900-20240519164653,20240511000000-20240514000000,2024-05-19 16:44:53,VAHCCG:D01_H02:PRES,5.31e-01,1.39e-01,1.00e+03,7.125e-01,2.89e+00,1.54e+00,1.39e+00,1.04e+00,2.22e-07,1.19e-07,3.09e-07,1.45e-07,1.32e+00,2.79e-03,5.60e-08,6.76e-02,0.00e+00,1.09e+00,1.22e-02,2.54e-15,1.20e+00,0.00e+00,1.16e-01,6.78e-01,0.00e+00
20240519175330-20240519211424,20240511000000-20240514000000,2024-05-19 21:12:24,VAHCCG:D01_H02:PRES,7.25e-01,1.39e-01,1.00e+03,7.125e-01,2.89e+00,1.84e+00,1.39e+00,1.19e+00,2.03e-07,1.29e-07,3.09e-07,1.45e-07,1.32e+00,2.79e-03,5.60e-08,6.76e-02,0.00e+00,2.14e+00,2.53e-03,8.99e-11,8.84e-06,0.00e+00,3.15e-01,1.14e+00,0.00e+00
20240520142830-20240520153408,20240512000000-20240515000000,2024-05-20 15:32:08,VAHCCG:D01_H02:PRES,8.71e-01,1.52e-01,8.31e+02,9.215e-01,3.29e+00,1.94e+00,1.40e+00,1.17e+00,1.11e-07,6.56e-08,3.26e-07,1.40e-07,1.33e+00,2.82e-03,3.81e-08,6.18e-02,0.00e+00,2.15e+00,2.02e-03,6.40e-12,6.58e-02,0.00e+00,3.95e-01,1.19e+00,0.00e+00
20240520153430-20240520173755,20240512000000-20240515000000,2024-05-20 17:35:55,VAHCCG:D01_H02:PRES,7.49e-01,1.52e-01,1.00e+03,9.215e-01,3.36e+00,1.83e+00,1.40e+00,1.19e+00,2.47e-07,1.34e-07,3.26e-07,1.40e-07,1.33e+00,2.82e-03,3.81e-08,6.18e-02,0.00e+00,2.14e+00,2.75e-03,7.63e-10,6.82e-03,0.00e+00,3.87e-01,1.29e+00,0.00e+00
20240520173800-20240520183140,20240512000000-20240515000000,2024-05-20 18:29:40,VAHCCG:D01_H02:PRES,7.57e-01,1.52e-01,1.00e+03,9.215e-01,3.16e+00,1.84e+00,1.40e+00,1.17e+00,2.12e-07,1.24e-07,3.26e-07,1.40e-07,1.33e+00,2.82e-03,3.81e-08,6.18e-02,0.00e+00,2.19e+00,2.67e-03,1.42e-10,3.90e-03,0.00e+00,3.40e-01,1.20e+00,0.00e+00
20240520231500-20240520234555,20240512000000-20240515000000,2024-05-20 23:43:55,VAHCCG:D01_H02:PRES,1.47e+00,1.52e-01,8.92e+02,9.215e-01,5.07e+00,2.48e+00,1.40e+00,1.19e+00,2.70e-07,1.32e-07,3.26e-07,1.40e-07,1.33e+00,2.82e-03,3.81e-08,6.18e-02,0.00e+00,3.08e+00,4.05e-03,1.13e-05,5.41e-02,0.00e+00,6.50e-01,2.11e+00,0.00e+00
20240522201700-20240523090840,20240515000000-20240518000000,2024-05-23 09:06:40,VAHCCG:D02_H22:PRES,5.60e+00,1.76e-01,1.00e+03,1.895e+00,4.23e+01,1.23e+00,1.13e+00,8.35e-02,1.75e-06,5.10e-08,1.39e-07,3.02e-09,1.13e+00,1.09e-01,2.51e-07,1.06e-12,0.00e+00,2.86e+01,1.98e-01,2.11e-10,1.67e-07,0.00e+00,3.30e+00,2.30e+01,0.00e+00
20240522201700-20240523090840,20240515000000-20240518000000,2024-05-23 09:06:40,VAHCCG:D02_H23:PRES,4.51e+00,5.80e-01,1.00e+03,1.008e+01,2.46e+01,3.12e+00,2.42e+00,7.44e-01,5.78e-06,7.31e-07,3.66e-06,1.82e-07,7.23e-01,1.90e-03,1.67e+00,3.26e-02,0.00e+00,2.15e+01,1.25e-01,7.90e-12,1.71e+00,0.00e+00,9.57e-01,6.20e+00,0.00e+00
20240524043000-20240524103441,20240516000000-20240519000000,2024-05-24 10:32:41,VAHCCG:D07_H04:PRES,6.20e-01,1.30e-01,1.16e+03,1.239e+00,3.65e+00,2.72e-01,2.93e-01,1.72e-02,7.55e-07,5.61e-08,1.75e-08,2.46e-10,5.74e-11,2.75e+01,2.88e-01,4.29e-03,0.00e+00,2.27e-01,4.67e-03,8.80e-01,6.41e-02,0.00e+00,5.57e-01,3.43e+00,0.00e+00
20240525065100-20240525073812,20240517000000-20240520000000,2024-05-25 07:36:12,VAHCCG:D05_H22:PRES,1.08e+01,1.39e-01,1.12e+03,1.117e+00,6.17e+01,6.76e+00,5.65e-01,3.32e-02,1.08e-06,1.18e-07,2.02e-08,4.09e-10,5.65e-01,1.44e-01,3.98e-08,4.67e-12,0.00e+00,4.11e+01,1.30e-01,2.04e-05,3.93e+00,0.00e+00,4.47e+00,2.61e+01,0.00e+00
20240526023830-20240526045937,20240518000000-20240521000000,2024-05-26 04:57:37,VAHCCG:D02_H22:PRES,4.70e+00,1.28e-01,9.20e+02,1.689e+00,3.46e+01,9.34e-01,1.05e+00,7.56e-02,1.40e-06,3.77e-08,9.92e-08,2.48e-09,1.05e+00,1.08e-01,2.67e-13,7.15e-10,0.00e+00,1.85e+01,1.40e-01,5.38e-14,8.29e-08,0.00e+00,3.44e+00,2.06e+01,0.00e+00
20240526023830-20240526045937,20240518000000-20240521000000,2024-05-26 04:57:37,VAHCCG:D02_H23:PRES,3.32e+00,1.08e-01,9.20e+02,2.495e+00,2.01e+01,2.46e+00,1.11e+00,6.71e-01,4.23e-06,5.17e-07,8.06e-07,1.50e-07,6.82e-01,8.31e-04,4.17e-01,8.66e-03,0.00e+00,1.28e+01,8.72e-02,1.15e-08,1.33e+00,0.00e+00,1.24e+00,8.03e+00,0.00e+00
20240526050000-20240526054333,20240518000000-20240521000000,2024-05-26 05:41:33,VAHCCG:D02_H22:PRES,2.21e+00,1.28e-01,8.19e+02,1.689e+00,1.39e+01,5.56e-01,1.05e+00,7.36e-02,4.87e-07,1.95e-08,9.92e-08,2.48e-09,1.05e+00,1.08e-01,2.67e-13,7.15e-10,0.00e+00,7.03e+00,7.86e-02,8.79e-12,4.44e-12,0.00e+00,1.72e+00,9.53e+00,0.00e+00
20240526050000-20240526054333,20240518000000-20240521000000,2024-05-26 05:41:33,VAHCCG:D02_H23:PRES,1.40e+00,1.08e-01,8.19e+02,2.495e+00,9.70e+00,1.27e+00,1.11e+00,6.69e-01,1.91e-06,2.51e-07,8.06e-07,1.50e-07,6.82e-01,8.31e-04,4.17e-01,8.66e-03,0.00e+00,4.44e+00,8.30e-02,3.38e-12,8.74e-01,0.00e+00,9.26e-01,5.06e+00,0.00e+00
20240526054400-20240526095309,20240518000000-20240521000000,2024-05-26 09:51:09,VAHCCG:D01_H02:PRES,2.25e+00,3.83e-01,9.20e+02,3.181e+00,1.55e+01,1.94e+00,1.94e+00,1.66e+00,9.40e-07,1.18e-07,3.16e-07,9.47e-08,1.86e+00,2.41e-03,3.56e-08,7.71e-02,0.00e+00,6.17e+00,6.58e-02,3.37e-10,1.23e+00,0.00e+00,1.84e+00,9.51e+00,0.00e+00
20240526095330-20240526131300,20240518000000-20240521000000,2024-05-26 13:11:00,VAHCCG:D02_H22:PRES,1.14e+00,1.28e-01,8.00e+02,1.689e+00,6.81e+00,3.52e-01,1.05e+00,7.26e-02,2.61e-07,1.35e-08,9.92e-08,2.48e-09,1.05e+00,1.08e-01,2.67e-13,7.15e-10,0.00e+00,4.97e+00,8.91e-02,3.96e-12,8.93e-12,0.00e+00,7.62e-01,3.54e+00,0.00e+00
20240526095330-20240526131300,20240518000000-20240521000000,2024-05-26 13:11:00,VAHCCG:D02_H23:PRES,9.25e-01,1.08e-01,8.00e+02,2.495e+00,7.03e+00,1.05e+00,1.11e+00,6.69e-01,1.41e-06,2.11e-07,8.06e-07,1.50e-07,6.82e-01,8.31e-04,4.17e-01,8.66e-03,0.00e+00,5.14e+00,2.41e-01,6.14e-10,8.59e-01,0.00e+00,4.66e-01,3.00e+00,0.00e+00
20240526095330-20240526135205,20240518000000-20240521000000,2024-05-26 13:50:05,VAHCCG:D02_H22:PRES,1.14e+00,1.28e-01,8.00e+02,1.689e+00,6.81e+00,3.52e-01,1.05e+00,7.26e-02,2.61e-07,1.35e-08,9.92e-08,2.48e-09,1.05e+00,1.08e-01,2.67e-13,7.15e-10,0.00e+00,4.97e+00,8.91e-02,3.96e-12,8.93e-12,0.00e+00,7.62e-01,3.54e+00,0.00e+00
20240526095330-20240526135205,20240518000000-20240521000000,2024-05-26 13:50:05,VAHCCG:D02_H23:PRES,9.25e-01,1.08e-01,8.00e+02,2.495e+00,7.03e+00,1.05e+00,1.11e+00,6.69e-01,1.41e-06,2.11e-07,8.06e-07,1.50e-07,6.82e-01,8.31e-04,4.17e-01,8.66e-03,0.00e+00,5.14e+00,2.41e-01,6.14e-10,8.59e-01,0.00e+00,4.66e-01,3.00e+00,0.00e+00
20240526134500-20240526160358,20240518000000-20240521000000,2024-05-26 16:01:58,VAHCCG:D02_H22:PRES,1.51e+00,1.28e-01,8.00e+02,1.689e+00,8.37e+00,4.76e-01,1.05e+00,8.95e-02,3.37e-07,1.92e-08,9.92e-08,2.48e-09,1.05e+00,1.08e-01,2.67e-13,7.15e-10,0.00e+00,5.62e+00,9.15e-02,1.50e-12,4.29e-13,0.00e+00,1.04e+00,4.47e+00,0.00e+00
20240526134500-20240526160358,20240518000000-20240521000000,2024-05-26 16:01:58,VAHCCG:D02_H23:PRES,9.28e-01,1.08e-01,8.00e+02,2.495e+00,6.99e+00,8.26e-01,1.11e+00,6.79e-01,1.45e-06,1.71e-07,8.06e-07,1.50e-07,6.82e-01,8.31e-04,4.17e-01,8.66e-03,0.00e+00,4.85e+00,2.50e-01,1.77e-13,6.21e-01,0.00e+00,5.81e-01,3.43e+00,0.00e+00
20240531100130-20240531120438,20240523000000-20240526000000,2024-05-31 12:02:38,VAHCCG:D08_H16A:PRES,4.78e+00,8.15e-02,9.60e+02,4.735e-01,2.65e+01,2.59e+00,1.11e+00,4.60e-01,5.03e-06,4.92e-07,2.59e-07,7.70e-08,4.60e-01,2.21e-03,6.11e-01,3.62e-02,0.00e+00,2.44e+01,1.40e-01,4.86e-12,1.16e+00,0.00e+00,1.06e+00,6.81e+00,0.00e+00
20240531200230-20240531233850,20240523000000-20240526000000,2024-05-31 23:36:50,VAHCCG:D08_H23:PRES,3.89e+00,1.21e-01,1.04e+03,9.076e-01,2.08e+01,1.43e+00,9.08e-01,6.04e-02,6.02e-07,4.13e-08,4.14e-08,1.23e-09,9.08e-01,1.34e-01,9.81e-12,5.59e-11,0.00e+00,1.23e+01,6.83e-02,2.44e-07,3.04e-08,0.00e+00,2.48e+00,1.14e+01,0.00e+00
20240531233900-20240601002128,20240524000000-20240527000000,2024-06-01 00:19:28,VAHCCG:D01_H02:PRES,5.39e+00,5.02e-01,8.26e+02,1.351e+01,3.92e+01,2.90e+00,1.99e+00,1.70e+00,1.43e-06,1.06e-07,9.40e-07,8.69e-08,1.91e+00,2.59e-03,2.00e-07,7.34e-02,0.00e+00,1.61e+01,8.08e-02,2.70e-08,1.27e+00,0.00e+00,4.09e+00,2.63e+01,0.00e+00
20240531233900-20240601002128,20240524000000-20240527000000,2024-06-01 00:19:28,VAHCCG:D01_H03:PRES,6.44e+00,7.17e-02,8.26e+02,7.226e-01,4.71e+01,3.07e+00,1.08e+00,7.50e-01,1.86e-06,1.22e-07,5.81e-08,2.71e-08,7.93e-01,1.35e-03,2.78e-01,9.42e-03,0.00e+00,2.59e+01,1.49e-01,5.68e-07,1.55e+00,0.00e+00,4.04e+00,2.63e+01,0.00e+00
20240601040200-20240601121934,20240524000000-20240527000000,2024-06-01 12:17:34,VAHCCG:D04_H06A:PRES,3.82e-01,6.19e-02,9.71e+02,6.238e-01,2.18e+00,6.25e-01,1.02e+00,4.49e-01,2.64e-07,7.59e-08,2.98e-07,7.25e-08,6.21e-01,1.04e-01,1.29e-11,4.03e-01,0.00e+00,6.06e-01,4.33e-10,4.60e-01,8.99e-13,0.00e+00,3.35e-01,1.57e+00,0.00e+00
20240607014930-20240607025328,20240530000000-20240602000000,2024-06-07 02:51:28,VAHCCG:D02_H23:PRES,8.74e+00,4.07e-01,9.00e+02,6.254e+00,4.84e+01,4.98e+00,1.99e+00,7.84e-01,7.34e-06,7.54e-07,1.85e-06,1.68e-07,7.83e-01,2.52e-03,1.16e+00,4.77e-02,0.00e+00,4.01e+01,1.42e-01,3.23e-14,2.27e+00,0.00e+00,2.55e+00,1.60e+01,0.00e+00
20240607025530-20240607085328,20240530000000-20240602000000,2024-06-07 08:51:28,VAHCCG:D02_H23:PRES,5.11e+00,4.07e-01,1.00e+03,6.254e+00,4.56e+01,2.75e+00,1.99e+00,6.71e-01,7.34e-06,4.43e-07,1.85e-06,1.68e-07,7.83e-01,2.52e-03,1.16e+00,4.77e-02,0.00e+00,1.22e+01,1.17e-01,3.28e+01,1.33e+00,0.00e+00,4.47e-01,2.75e+00,0.00e+00
20240609192500-20240609202813,20240601000000-20240604000000,2024-06-09 20:26:13,VAHCCG:D02_H23:PRES,6.21e+00,3.95e-01,1.04e+03,6.418e+00,4.07e+01,3.36e+00,1.60e+00,7.02e-01,8.21e-06,6.78e-07,1.85e-06,1.74e-07,7.64e-01,2.51e-03,8.15e-01,1.60e-02,0.00e+00,2.73e+01,1.21e-01,7.83e-12,1.50e+00,0.00e+00,2.73e+00,1.78e+01,0.00e+00
20240629130730-20240629144900,20240621000000-20240624000000,2024-06-29 14:47:00,VAHCCG:D08_H23:PRES,4.76e+00,1.23e-01,9.10e+02,6.590e-01,2.70e+01,1.25e+00,6.59e-01,3.49e-02,3.70e-07,1.72e-08,2.27e-08,6.17e-10,6.59e-01,1.47e-01,1.69e-09,2.75e-13,0.00e+00,1.48e+01,7.22e-02,2.35e-06,9.91e-07,0.00e+00,3.40e+00,1.74e+01,0.00e+00
20240629145100-20240629204900,20240621000000-20240624000000,2024-06-29 20:47:00,VAHCCG:D08_H23:PRES,3.76e+00,1.23e-01,1.00e+03,6.590e-01,2.70e+01,7.80e-01,6.59e-01,2.17e-02,3.70e-07,1.07e-08,2.27e-08,6.17e-10,6.59e-01,1.47e-01,1.69e-09,2.75e-13,0.00e+00,1.48e+01,7.22e-02,2.43e-06,4.10e-07,0.00e+00,2.68e+00,1.74e+01,0.00e+00
20240630051600-20240630095239,20240622000000-20240625000000,2024-06-30 09:50:39,VAHCCG:D01_H02:PRES,8.12e-01,4.51e-01,1.14e+03,1.076e+00,2.66e+00,1.68e+00,1.08e+00,9.26e-01,1.95e-07,1.23e-07,6.22e-08,3.60e-08,9.66e-01,2.52e-03,3.32e-11,1.10e-01,0.00e+00,1.95e+00,2.64e-03,1.27e-07,4.81e-02,0.00e+00,2.76e-01,9.99e-01,0.00e+00
20240630095300-20240630124254,20240622000000-20240625000000,2024-06-30 12:40:54,VAHCCG:D01_H02:PRES,9.88e-01,4.51e-01,1.14e+03,1.076e+00,3.35e+00,1.86e+00,1.08e+00,9.42e-01,2.38e-07,1.32e-07,6.22e-08,3.60e-08,9.66e-01,2.52e-03,3.32e-11,1.10e-01,0.00e+00,2.14e+00,2.97e-03,8.89e-08,6.11e-02,0.00e+00,3.57e-01,1.22e+00,0.00e+00
20240630095300-20240630124254,20240622000000-20240625000000,2024-06-30 12:40:54,VAHCCG:D02_H22:PRES,3.89e+00,4.90e-01,1.14e+03,8.687e+00,2.93e+01,8.38e-01,1.34e+00,1.25e-01,2.05e-06,5.87e-08,2.89e-07,2.84e-09,1.34e+00,9.48e-02,1.01e-11,2.70e-08,0.00e+00,1.80e+01,1.82e-01,1.02e-11,1.00e-13,0.00e+00,2.58e+00,1.68e+01,0.00e+00
20240630124300-20240630145843,20240622000000-20240625000000,2024-06-30 14:56:43,VAHCCG:D01_H02:PRES,1.02e+00,4.51e-01,1.16e+03,1.076e+00,3.94e+00,1.82e+00,1.08e+00,9.30e-01,2.38e-07,1.10e-07,6.22e-08,3.60e-08,9.66e-01,2.52e-03,3.32e-11,1.10e-01,0.00e+00,2.33e+00,3.81e-03,1.30e-12,3.40e-12,0.00e+00,4.61e-01,1.74e+00,0.00e+00
20240630145900-20240630204818,20240622000000-20240625000000,2024-06-30 20:46:18,VAHCCG:D01_H02:PRES,5.12e-01,4.51e-01,1.19e+03,1.076e+00,1.92e+00,1.43e+00,1.08e+00,9.36e-01,1.53e-07,1.14e-07,6.22e-08,3.60e-08,9.66e-01,2.52e-03,3.32e-11,1.10e-01,0.00e+00,1.46e+00,1.69e-03,1.20e-07,1.10e-01,0.00e+00,1.50e-01,5.77e-01,0.00e+00
20240630145900-20240630204818,20240622000000-20240625000000,2024-06-30 20:46:18,VAHCCG:D10_H14:PRES,2.84e+01,6.45e-02,1.19e+03,9.010e-01,2.09e+02,7.75e+00,1.94e-01,9.16e-03,7.50e-06,2.78e-07,1.26e-08,7.73e-11,3.43e-09,2.75e+01,1.94e-01,1.26e-07,0.00e+00,1.38e+02,4.94e-01,7.17e+01,9.90e-01,0.00e+00,2.16e+00,1.15e+01,0.00e+00
20240630204830-20240630220647,20240622000000-20240625000000,2024-06-30 22:04:47,VAHCCG:D01_H02:PRES,7.86e-01,4.51e-01,1.18e+03,1.076e+00,2.71e+00,1.65e+00,1.08e+00,9.34e-01,1.86e-07,1.14e-07,6.22e-08,3.60e-08,9.66e-01,2.52e-03,3.32e-11,1.10e-01,0.00e+00,2.03e+00,3.33e-03,1.49e-09,7.49e-08,0.00e+00,2.91e-01,1.03e+00,0.00e+00
20240630225530-20240630234713,20240622000000-20240625000000,2024-06-30 23:45:13,VAHCCG:D01_H02:PRES,5.62e-01,4.51e-01,1.21e+03,1.076e+00,2.33e+00,1.43e+00,1.08e+00,9.30e-01,1.32e-07,8.05e-08,6.22e-08,3.60e-08,9.66e-01,2.52e-03,3.32e-11,1.10e-01,0.00e+00,1.77e+00,3.38e-03,4.65e-07,6.03e-03,0.00e+00,2.39e-01,7.71e-01,0.00e+00
20240701002330-20240701031052,20240623000000-20240626000000,2024-07-01 03:08:52,VAHCCG:D01_H02:PRES,7.39e-01,5.06e-01,1.17e+03,9.905e-01,2.42e+00,1.54e+00,9.91e-01,8.59e-01,1.50e-07,9.58e-08,6.22e-08,3.46e-08,8.65e-01,2.74e-03,5.64e-16,1.26e-01,0.00e+00,1.80e+00,2.97e-03,8.06e-08,4.13e-02,0.00e+00,2.62e-01,8.32e-01,0.00e+00
20240701031100-20240701041322,20240623000000-20240626000000,2024-07-01 04:11:22,VAHCCG:D01_H02:PRES,7.56e-01,5.06e-01,1.18e+03,9.905e-01,2.25e+00,1.58e+00,9.91e-01,8.59e-01,1.44e-07,1.01e-07,6.22e-08,3.46e-08,8.65e-01,2.74e-03,5.64e-16,1.26e-01,0.00e+00,1.72e+00,2.07e-03,2.82e-13,6.21e-02,0.00e+00,2.30e-01,7.77e-01,0.00e+00
20240701041330-20240701060720,20240623000000-20240626000000,2024-07-01 06:05:20,VAHCCG:D01_H02:PRES,8.45e-01,5.06e-01,1.16e+03,9.905e-01,2.71e+00,1.65e+00,9.91e-01,8.57e-01,1.89e-07,1.15e-07,6.22e-08,3.46e-08,8.65e-01,2.74e-03,5.64e-16,1.26e-01,0.00e+00,1.87e+00,2.64e-03,8.94e-08,6.38e-02,0.00e+00,2.76e-01,9.23e-01,0.00e+00
20240701060730-20240701085609,20240623000000-20240626000000,2024-07-01 08:54:09,VAHCCG:D01_H02:PRES,8.03e-01,5.06e-01,1.17e+03,9.905e-01,2.64e+00,1.60e+00,9.91e-01,8.46e-01,1.90e-07,1.15e-07,6.22e-08,3.46e-08,8.65e-01,2.74e-03,5.64e-16,1.26e-01,0.00e+00,1.86e+00,2.70e-03,6.24e-08,4.15e-02,0.00e+00,2.71e-01,8.95e-01,0.00e+00
